date,country,new_cases,population,continent,pfv_per_hundred,who_region,week,new_cases_per_100k
6/16/2021,Bangladesh,3956,169384891,Asia,2.512102,SEAR,6/14/2021,2.33550937
6/17/2021,Bangladesh,3840,169384891,Asia,2.5127542,SEAR,6/14/2021,2.267026284
6/19/2021,Bangladesh,3057,169384891,Asia,2.5151966,SEAR,6/14/2021,1.804765456
6/20/2021,Bangladesh,3641,169384891,Asia,2.5171866,SEAR,6/14/2021,2.14954237
6/21/2021,Bangladesh,4636,169384891,Asia,2.5189595,SEAR,6/21/2021,2.736961941
6/22/2021,Bangladesh,4846,169384891,Asia,2.5190918,SEAR,6/21/2021,2.860939941
6/23/2021,Bangladesh,5727,169384891,Asia,2.5192258,SEAR,6/21/2021,3.381057169
6/24/2021,Bangladesh,6058,169384891,Asia,2.522264,SEAR,6/21/2021,3.576470111
6/26/2021,Bangladesh,4334,169384891,Asia,2.5234835,SEAR,6/21/2021,2.558669769
6/28/2021,Bangladesh,8364,169384891,Asia,2.5246153,SEAR,6/28/2021,4.937866625
6/29/2021,Bangladesh,7666,169384891,Asia,2.5255487,SEAR,6/28/2021,4.525787368
6/30/2021,Bangladesh,8822,169384891,Asia,2.526654,SEAR,6/28/2021,5.208256739
7/3/2021,Bangladesh,6214,169384891,Asia,2.527677,SEAR,6/28/2021,3.668568054
7/5/2021,Bangladesh,9964,169384891,Asia,2.5284965,SEAR,7/5/2021,5.88246091
7/8/2021,Bangladesh,11651,169384891,Asia,2.5293355,SEAR,7/5/2021,6.878417509
7/13/2021,Bangladesh,12198,169384891,Asia,2.5297174,SEAR,7/12/2021,7.20135068
7/21/2021,Bangladesh,7614,169384891,Asia,2.532303,SEAR,7/19/2021,4.495088054
7/22/2021,Bangladesh,3697,169384891,Asia,2.532383,SEAR,7/19/2021,2.18260317
7/24/2021,Bangladesh,6780,169384891,Asia,2.532409,SEAR,7/19/2021,4.002718283
7/25/2021,Bangladesh,11291,169384891,Asia,2.5327866,SEAR,7/19/2021,6.665883795
7/26/2021,Bangladesh,15192,169384891,Asia,2.5330176,SEAR,7/26/2021,8.968922736
7/27/2021,Bangladesh,14925,169384891,Asia,2.5338144,SEAR,7/26/2021,8.811293565
7/28/2021,Bangladesh,16230,169384891,Asia,2.5376236,SEAR,7/26/2021,9.581728278
7/29/2021,Bangladesh,15271,169384891,Asia,2.5423672,SEAR,7/26/2021,9.015562079
7/30/2021,Bangladesh,13862,169384891,Asia,2.5423672,SEAR,7/26/2021,8.183728736
7/31/2021,Bangladesh,9369,169384891,Asia,2.555744,SEAR,7/26/2021,5.53118991
8/1/2021,Bangladesh,14844,169384891,Asia,2.5611286,SEAR,7/26/2021,8.763473479
8/2/2021,Bangladesh,15989,169384891,Asia,2.567915,SEAR,8/2/2021,9.439448764
8/3/2021,Bangladesh,15776,169384891,Asia,2.5908856,SEAR,8/2/2021,9.31369965
8/5/2021,Bangladesh,12744,169384891,Asia,2.6269693,SEAR,8/2/2021,7.52369348
8/7/2021,Bangladesh,8136,169384891,Asia,2.635496,SEAR,8/2/2021,4.803261939
8/8/2021,Bangladesh,10299,169384891,Asia,2.6683035,SEAR,8/2/2021,6.080235338
8/9/2021,Bangladesh,11463,169384891,Asia,2.7235417,SEAR,8/9/2021,6.76742768
8/10/2021,Bangladesh,11164,169384891,Asia,2.7937138,SEAR,8/9/2021,6.590906623
8/11/2021,Bangladesh,10420,169384891,Asia,2.8990886,SEAR,8/9/2021,6.151670281
8/12/2021,Bangladesh,10126,169384891,Asia,2.9929376,SEAR,8/9/2021,5.978101081
8/13/2021,Bangladesh,8465,169384891,Asia,3.041078,SEAR,8/9/2021,4.997494139
8/14/2021,Bangladesh,6885,169384891,Asia,3.0842466,SEAR,8/9/2021,4.064707283
8/15/2021,Bangladesh,6684,169384891,Asia,3.1590905,SEAR,8/9/2021,3.946042625
8/16/2021,Bangladesh,6959,169384891,Asia,3.2029533,SEAR,8/16/2021,4.108394768
8/17/2021,Bangladesh,7535,169384891,Asia,3.3592985,SEAR,8/16/2021,4.448448711
8/18/2021,Bangladesh,7248,169384891,Asia,3.4653828,SEAR,8/16/2021,4.279012111
8/19/2021,Bangladesh,6566,169384891,Asia,3.5913906,SEAR,8/16/2021,3.876378797
8/21/2021,Bangladesh,3991,169384891,Asia,3.6347563,SEAR,8/16/2021,2.35617237
8/22/2021,Bangladesh,4804,169384891,Asia,3.732739,SEAR,8/16/2021,2.836144341
8/23/2021,Bangladesh,5717,169384891,Asia,3.8384025,SEAR,8/23/2021,3.375153455
8/24/2021,Bangladesh,5249,169384891,Asia,3.9456418,SEAR,8/23/2021,3.098859626
8/25/2021,Bangladesh,4966,169384891,Asia,4.07548,SEAR,8/23/2021,2.931784512
8/26/2021,Bangladesh,4698,169384891,Asia,4.211123,SEAR,8/23/2021,2.773564969
8/29/2021,Bangladesh,3948,169384891,Asia,4.3749356,SEAR,8/23/2021,2.330786398
8/31/2021,Bangladesh,3357,169384891,Asia,4.6589894,SEAR,8/30/2021,1.981876884
9/2/2021,Bangladesh,3436,169384891,Asia,4.8689585,SEAR,8/30/2021,2.028516227
9/4/2021,Bangladesh,1743,169384891,Asia,4.9582534,SEAR,8/30/2021,1.029017399
9/5/2021,Bangladesh,2430,169384891,Asia,5.0566554,SEAR,8/30/2021,1.43460257
9/6/2021,Bangladesh,2710,169384891,Asia,5.1561766,SEAR,9/6/2021,1.59990657
9/7/2021,Bangladesh,2639,169384891,Asia,5.291315,SEAR,9/6/2021,1.557990199
9/8/2021,Bangladesh,2497,169384891,Asia,6.940188,SEAR,9/6/2021,1.474157456
9/9/2021,Bangladesh,2588,169384891,Asia,7.4443707,SEAR,9/6/2021,1.527881256
9/11/2021,Bangladesh,1327,169384891,Asia,7.8388953,SEAR,9/6/2021,0.783422885
9/12/2021,Bangladesh,1871,169384891,Asia,8.048179,SEAR,9/6/2021,1.104584942
9/13/2021,Bangladesh,1953,169384891,Asia,8.187743,SEAR,9/13/2021,1.152995399
9/14/2021,Bangladesh,2074,169384891,Asia,8.293874,SEAR,9/13/2021,1.224430342
9/15/2021,Bangladesh,1901,169384891,Asia,8.359652,SEAR,9/13/2021,1.122296085
9/16/2021,Bangladesh,1862,169384891,Asia,8.443753,SEAR,9/13/2021,1.099271599
9/18/2021,Bangladesh,1190,169384891,Asia,8.537987,SEAR,9/13/2021,0.702541999
9/19/2021,Bangladesh,1383,169384891,Asia,8.66942,SEAR,9/13/2021,0.816483685
9/20/2021,Bangladesh,1555,169384891,Asia,8.802369,SEAR,9/20/2021,0.918027571
9/21/2021,Bangladesh,1562,169384891,Asia,8.9235735,SEAR,9/20/2021,0.922160171
9/22/2021,Bangladesh,1376,169384891,Asia,9.063391,SEAR,9/20/2021,0.812351085
9/23/2021,Bangladesh,1144,169384891,Asia,9.214609,SEAR,9/20/2021,0.675384914
9/25/2021,Bangladesh,818,169384891,Asia,9.36062,SEAR,9/20/2021,0.482923828
9/26/2021,Bangladesh,980,169384891,Asia,9.518876,SEAR,9/20/2021,0.578564
9/27/2021,Bangladesh,1212,169384891,Asia,9.683066,SEAR,9/27/2021,0.715530171
9/28/2021,Bangladesh,1310,169384891,Asia,9.793709,SEAR,9/27/2021,0.773386571
9/29/2021,Bangladesh,1178,169384891,Asia,9.872742,SEAR,9/27/2021,0.695457542
10/1/2021,Bangladesh,847,169384891,Asia,9.960205,SEAR,9/27/2021,0.5000446
10/3/2021,Bangladesh,617,169384891,Asia,10.108831,SEAR,9/27/2021,0.364259171
10/4/2021,Bangladesh,794,169384891,Asia,10.190346,SEAR,10/4/2021,0.468754914
10/5/2021,Bangladesh,694,169384891,Asia,10.273903,SEAR,10/4/2021,0.409717771
10/6/2021,Bangladesh,703,169384891,Asia,10.364708,SEAR,10/4/2021,0.415031114
10/7/2021,Bangladesh,663,169384891,Asia,10.455926,SEAR,10/4/2021,0.391416257
10/9/2021,Bangladesh,415,169384891,Asia,10.489443,SEAR,10/4/2021,0.245004143
10/10/2021,Bangladesh,481,169384891,Asia,10.643764,SEAR,10/4/2021,0.283968657
10/11/2021,Bangladesh,599,169384891,Asia,10.755947,SEAR,10/11/2021,0.353632485
